"id","st_stage","ch_stage","FID","year","burn","nburn","metric","value","strata","stat"
"1026_1","early","early",1026,2009,1,1,"lad_02_mn",-5.05126582781887,"Sub-canopy","mn"
"1026_1","early","early",1026,2009,1,1,"lad_02_sd",0.615974922294122,"Sub-canopy","sd"
"1026_1","early","early",1026,2009,1,1,"lad_08_mn",-6.36538064955689,"Canopy","mn"
"1026_1","early","early",1026,2009,1,1,"lad_08_sd",0.46182066830213,"Canopy","sd"
"1026_1","early","early",1026,2015,1,2,"lad_01_mn",-4.14550964566296,"Understory","mn"
"1026_1","early","early",1026,2015,1,2,"lad_01_sd",1.76200113182506,"Understory","sd"
"1026_1","early","early",1026,2015,1,2,"lad_02_mn",-6.58638168219735,"Sub-canopy","mn"
"1026_1","early","early",1026,2015,1,2,"lad_02_sd",0.415063225584022,"Sub-canopy","sd"
"1026_1","early","early",1026,2015,1,2,"lad_08_mn",-6.89667484169486,"Canopy","mn"
"1026_1","early","early",1026,2015,1,2,"lad_08_sd",0.0755203231807016,"Canopy","sd"
"1027_1","early","early",1027,2009,1,1,"lad_01_mn",-0.774668454614433,"Understory","mn"
"1027_1","early","early",1027,2009,1,1,"lad_01_sd",0.842191771096939,"Understory","sd"
"1027_1","early","early",1027,2009,1,1,"lad_02_mn",-4.49268951914766,"Sub-canopy","mn"
"1027_1","early","early",1027,2009,1,1,"lad_02_sd",0.704778333553759,"Sub-canopy","sd"
"1027_1","early","early",1027,2009,1,1,"lad_08_mn",-6.28298573878365,"Canopy","mn"
"1027_1","early","early",1027,2009,1,1,"lad_08_sd",0.560175795186524,"Canopy","sd"
"1028_1","early","early",1028,2009,1,1,"lad_01_mn",-1.08709455133068,"Understory","mn"
"1028_1","early","early",1028,2009,1,1,"lad_01_sd",1.29282352333009,"Understory","sd"
"1028_1","early","early",1028,2009,1,1,"lad_02_mn",-4.32009681430488,"Sub-canopy","mn"
"1028_1","early","early",1028,2009,1,1,"lad_02_sd",0.922734314336763,"Sub-canopy","sd"
"1028_1","early","early",1028,2009,1,1,"lad_08_mn",-6.12968495444767,"Canopy","mn"
"1028_1","early","early",1028,2009,1,1,"lad_08_sd",0.780980017522979,"Canopy","sd"
"1029_1","early","early",1029,2009,1,1,"lad_01_mn",-1.15907862333325,"Understory","mn"
"1029_1","early","early",1029,2009,1,1,"lad_01_sd",1.18769237446823,"Understory","sd"
"1029_1","early","early",1029,2009,1,1,"lad_02_mn",-4.022849788781,"Sub-canopy","mn"
"1029_1","early","early",1029,2009,1,1,"lad_02_sd",0.98359388218513,"Sub-canopy","sd"
"1029_1","early","early",1029,2009,1,1,"lad_08_mn",-5.97015816696999,"Canopy","mn"
"1029_1","early","early",1029,2009,1,1,"lad_08_sd",0.777286343091067,"Canopy","sd"
"103_0","suppressed","suppressed",103,2015,0,0,"lad_01_mn",-3.78301241209763,"Understory","mn"
"103_0","suppressed","suppressed",103,2015,0,0,"lad_01_sd",0.983339286430228,"Understory","sd"
"103_0","suppressed","suppressed",103,2015,0,0,"lad_02_mn",-3.17237986280352,"Sub-canopy","mn"
"103_0","suppressed","suppressed",103,2015,0,0,"lad_02_sd",0.763379708027771,"Sub-canopy","sd"
"103_0","suppressed","suppressed",103,2015,0,0,"lad_08_mn",-3.66590613787364,"Canopy","mn"
"103_0","suppressed","suppressed",103,2015,0,0,"lad_08_sd",0.509581976367006,"Canopy","sd"
"103_1","late","late",103,2009,1,1,"lad_01_mn",-2.20579186379967,"Understory","mn"
"103_1","late","late",103,2009,1,1,"lad_01_sd",1.37280733670711,"Understory","sd"
"103_1","late","late",103,2009,1,1,"lad_02_mn",-3.77847789730602,"Sub-canopy","mn"
"103_1","late","late",103,2009,1,1,"lad_02_sd",1.23608655843304,"Sub-canopy","sd"
"103_1","late","late",103,2009,1,1,"lad_08_mn",-4.97627151452731,"Canopy","mn"
"103_1","late","late",103,2009,1,1,"lad_08_sd",1.36706854062685,"Canopy","sd"
"1030_1","early","early-mid",1030,2009,1,1,"lad_01_mn",-0.529313913701402,"Understory","mn"
"1030_1","early","early-mid",1030,2009,1,1,"lad_01_sd",0.992146983327374,"Understory","sd"
"1030_1","early","early-mid",1030,2009,1,1,"lad_02_mn",-3.15823927670704,"Sub-canopy","mn"
"1030_1","early","early-mid",1030,2009,1,1,"lad_02_sd",0.897020096335997,"Sub-canopy","sd"
"1030_1","early","early-mid",1030,2009,1,1,"lad_08_mn",-5.8139069152106,"Canopy","mn"
"1030_1","early","early-mid",1030,2009,1,1,"lad_08_sd",0.75210363374842,"Canopy","sd"
"1031_1","early","early-mid",1031,2009,1,1,"lad_01_mn",-1.02373395123904,"Understory","mn"
"1031_1","early","early-mid",1031,2009,1,1,"lad_01_sd",0.848394343142191,"Understory","sd"
"1031_1","early","early-mid",1031,2009,1,1,"lad_02_mn",-3.07292345219068,"Sub-canopy","mn"
"1031_1","early","early-mid",1031,2009,1,1,"lad_02_sd",0.988602385730802,"Sub-canopy","sd"
"1031_1","early","early-mid",1031,2009,1,1,"lad_08_mn",-5.75282712047284,"Canopy","mn"
"1031_1","early","early-mid",1031,2009,1,1,"lad_08_sd",0.74591423823427,"Canopy","sd"
"1032_1","early","early-mid",1032,2009,1,1,"lad_01_mn",-0.939227663290634,"Understory","mn"
"1032_1","early","early-mid",1032,2009,1,1,"lad_01_sd",0.682385946853476,"Understory","sd"
"1032_1","early","early-mid",1032,2009,1,1,"lad_02_mn",-2.34815520548788,"Sub-canopy","mn"
"1032_1","early","early-mid",1032,2009,1,1,"lad_02_sd",0.685912924682183,"Sub-canopy","sd"
"1032_1","early","early-mid",1032,2009,1,1,"lad_08_mn",-5.44469310232756,"Canopy","mn"
"1032_1","early","early-mid",1032,2009,1,1,"lad_08_sd",0.938965392418566,"Canopy","sd"
"1033_1","late","late",1033,2009,1,1,"lad_01_mn",-1.2947932576408,"Understory","mn"
"1033_1","late","late",1033,2009,1,1,"lad_01_sd",0.828632785609424,"Understory","sd"
"1033_1","late","late",1033,2009,1,1,"lad_02_mn",-2.23970002691132,"Sub-canopy","mn"
"1033_1","late","late",1033,2009,1,1,"lad_02_sd",0.920443495335704,"Sub-canopy","sd"
"1033_1","late","late",1033,2009,1,1,"lad_08_mn",-5.68870799105944,"Canopy","mn"
"1033_1","late","late",1033,2009,1,1,"lad_08_sd",0.952466670822695,"Canopy","sd"
"1034_1","late","late",1034,2009,1,1,"lad_01_mn",-1.88058432218049,"Understory","mn"
"1034_1","late","late",1034,2009,1,1,"lad_01_sd",1.14780488511409,"Understory","sd"
"1034_1","late","late",1034,2009,1,1,"lad_02_mn",-1.89732260383429,"Sub-canopy","mn"
"1034_1","late","late",1034,2009,1,1,"lad_02_sd",0.59249210958886,"Sub-canopy","sd"
"1034_1","late","late",1034,2009,1,1,"lad_08_mn",-4.22260069734885,"Canopy","mn"
"1034_1","late","late",1034,2009,1,1,"lad_08_sd",0.896728393049187,"Canopy","sd"
"1035_1","early","early-mid",1035,2009,1,1,"lad_01_mn",-1.03940268758227,"Understory","mn"
"1035_1","early","early-mid",1035,2009,1,1,"lad_01_sd",0.721879879636567,"Understory","sd"
"1035_1","early","early-mid",1035,2009,1,1,"lad_02_mn",-2.25896606758051,"Sub-canopy","mn"
"1035_1","early","early-mid",1035,2009,1,1,"lad_02_sd",0.765942154247808,"Sub-canopy","sd"
"1035_1","early","early-mid",1035,2009,1,1,"lad_08_mn",-5.95986669789447,"Canopy","mn"
"1035_1","early","early-mid",1035,2009,1,1,"lad_08_sd",0.844340216087141,"Canopy","sd"
"1036_1","early","early-mid",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"1036_1","early","early-mid",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"1036_1","early","early-mid",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"1036_1","early","early-mid",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"1036_1","early","early-mid",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"1036_1","early","early-mid",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"1037_1","early","early-mid",1037,2009,1,1,"lad_01_mn",-1.55086821937946,"Understory","mn"
"1037_1","early","early-mid",1037,2009,1,1,"lad_01_sd",1.02412093895506,"Understory","sd"
"1037_1","early","early-mid",1037,2009,1,1,"lad_02_mn",-3.09249518178502,"Sub-canopy","mn"
"1037_1","early","early-mid",1037,2009,1,1,"lad_02_sd",0.991699595703337,"Sub-canopy","sd"
"1037_1","early","early-mid",1037,2009,1,1,"lad_08_mn",-5.34615329835838,"Canopy","mn"
"1037_1","early","early-mid",1037,2009,1,1,"lad_08_sd",1.24112643165494,"Canopy","sd"
"1038_1","early","early-mid",1038,2009,1,1,"lad_01_mn",-1.27491093022575,"Understory","mn"
"1038_1","early","early-mid",1038,2009,1,1,"lad_01_sd",0.805561008053053,"Understory","sd"
"1038_1","early","early-mid",1038,2009,1,1,"lad_02_mn",-2.75510769691734,"Sub-canopy","mn"
"1038_1","early","early-mid",1038,2009,1,1,"lad_02_sd",0.919956646500855,"Sub-canopy","sd"
"1038_1","early","early-mid",1038,2009,1,1,"lad_08_mn",-5.30505662374968,"Canopy","mn"
"1038_1","early","early-mid",1038,2009,1,1,"lad_08_sd",1.15102986680218,"Canopy","sd"
"1039_1","late","late",1039,2009,1,1,"lad_01_mn",-1.55101132117275,"Understory","mn"
"1039_1","late","late",1039,2009,1,1,"lad_01_sd",0.924400545823495,"Understory","sd"
"1039_1","late","late",1039,2009,1,1,"lad_02_mn",-1.94360350406397,"Sub-canopy","mn"
"1039_1","late","late",1039,2009,1,1,"lad_02_sd",0.668477534246367,"Sub-canopy","sd"
"1039_1","late","late",1039,2009,1,1,"lad_08_mn",-4.85544825441908,"Canopy","mn"
"1039_1","late","late",1039,2009,1,1,"lad_08_sd",1.17390460739038,"Canopy","sd"
"104_0","suppressed","suppressed",104,2015,0,0,"lad_01_mn",-2.84867280987128,"Understory","mn"
"104_0","suppressed","suppressed",104,2015,0,0,"lad_01_sd",1.15022149590748,"Understory","sd"
"104_0","suppressed","suppressed",104,2015,0,0,"lad_02_mn",-2.93693234703167,"Sub-canopy","mn"
"104_0","suppressed","suppressed",104,2015,0,0,"lad_02_sd",0.91480416716846,"Sub-canopy","sd"
"104_0","suppressed","suppressed",104,2015,0,0,"lad_08_mn",-4.30475869511982,"Canopy","mn"
"104_0","suppressed","suppressed",104,2015,0,0,"lad_08_sd",0.788498698987823,"Canopy","sd"
"104_1","late","late",104,2009,1,1,"lad_01_mn",-1.72680441511709,"Understory","mn"
"104_1","late","late",104,2009,1,1,"lad_01_sd",1.02183721246702,"Understory","sd"
"104_1","late","late",104,2009,1,1,"lad_02_mn",-3.21058473055963,"Sub-canopy","mn"
"104_1","late","late",104,2009,1,1,"lad_02_sd",1.08482078467296,"Sub-canopy","sd"
"104_1","late","late",104,2009,1,1,"lad_08_mn",-4.59814856942628,"Canopy","mn"
"104_1","late","late",104,2009,1,1,"lad_08_sd",1.24439096523228,"Canopy","sd"
"1040_1","late","late",1040,2015,1,2,"lad_01_mn",-3.68518568181645,"Understory","mn"
"1040_1","late","late",1040,2015,1,2,"lad_01_sd",1.26325618956332,"Understory","sd"
"1040_1","late","late",1040,2015,1,2,"lad_02_mn",-3.7149469618285,"Sub-canopy","mn"
"1040_1","late","late",1040,2015,1,2,"lad_02_sd",1.09542077748914,"Sub-canopy","sd"
"1040_1","late","late",1040,2015,1,2,"lad_08_mn",-4.74923272361247,"Canopy","mn"
"1040_1","late","late",1040,2015,1,2,"lad_08_sd",1.06174660328852,"Canopy","sd"
"1040_1","late","late",1040,2009,1,1,"lad_01_mn",-3.33117984541537,"Understory","mn"
"1040_1","late","late",1040,2009,1,1,"lad_01_sd",1.37599564411717,"Understory","sd"
"1040_1","late","late",1040,2009,1,1,"lad_02_mn",-3.29362220992093,"Sub-canopy","mn"
"1040_1","late","late",1040,2009,1,1,"lad_02_sd",1.11786155163375,"Sub-canopy","sd"
"1040_1","late","late",1040,2009,1,1,"lad_08_mn",-4.63089176635731,"Canopy","mn"
"1040_1","late","late",1040,2009,1,1,"lad_08_sd",1.14176065253559,"Canopy","sd"
"1041_1","early","early-mid",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"1041_1","early","early-mid",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"1041_1","early","early-mid",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"1041_1","early","early-mid",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"1041_1","early","early-mid",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"1041_1","early","early-mid",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"1042_1","early","early-mid",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"1042_1","early","early-mid",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"1042_1","early","early-mid",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"1042_1","early","early-mid",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"1042_1","early","early-mid",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"1042_1","early","early-mid",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"1043_1","late","late-early",1043,2009,1,1,"lad_01_mn",-4.14715497913869,"Understory","mn"
"1043_1","late","late-early",1043,2009,1,1,"lad_01_sd",1.37808442884512,"Understory","sd"
"1043_1","late","late-early",1043,2009,1,1,"lad_02_mn",-5.07517563860429,"Sub-canopy","mn"
"1043_1","late","late-early",1043,2009,1,1,"lad_02_sd",0.972136139038908,"Sub-canopy","sd"
"1043_1","late","late-early",1043,2009,1,1,"lad_08_mn",-6.27554064000459,"Canopy","mn"
"1043_1","late","late-early",1043,2009,1,1,"lad_08_sd",0.738696084031895,"Canopy","sd"
"1043_1","late","late-early",1043,2015,1,2,"lad_01_mn",-5.43887586081666,"Understory","mn"
"1043_1","late","late-early",1043,2015,1,2,"lad_01_sd",1.30052987999594,"Understory","sd"
"1043_1","late","late-early",1043,2015,1,2,"lad_02_mn",-6.4188216821669,"Sub-canopy","mn"
"1043_1","late","late-early",1043,2015,1,2,"lad_02_sd",0.632047115644964,"Sub-canopy","sd"
"1043_1","late","late-early",1043,2015,1,2,"lad_08_mn",-6.84002451229173,"Canopy","mn"
"1043_1","late","late-early",1043,2015,1,2,"lad_08_sd",0.275094843556167,"Canopy","sd"
"1044_1","early","early",1044,2015,1,2,"lad_01_mn",-3.8697999258515,"Understory","mn"
"1044_1","early","early",1044,2015,1,2,"lad_01_sd",1.54121530497365,"Understory","sd"
"1044_1","early","early",1044,2015,1,2,"lad_02_mn",-6.25092208270943,"Sub-canopy","mn"
"1044_1","early","early",1044,2015,1,2,"lad_02_sd",0.826787298953266,"Sub-canopy","sd"
"1044_1","early","early",1044,2015,1,2,"lad_08_mn",-6.78578124998854,"Canopy","mn"
"1044_1","early","early",1044,2015,1,2,"lad_08_sd",0.388203660731701,"Canopy","sd"
"1044_1","early","early",1044,2009,1,1,"lad_01_mn",-3.0124913810918,"Understory","mn"
"1044_1","early","early",1044,2009,1,1,"lad_01_sd",1.37187896152683,"Understory","sd"
"1044_1","early","early",1044,2009,1,1,"lad_02_mn",-4.80956830192138,"Sub-canopy","mn"
"1044_1","early","early",1044,2009,1,1,"lad_02_sd",0.835415559536428,"Sub-canopy","sd"
"1044_1","early","early",1044,2009,1,1,"lad_08_mn",-6.16202998324193,"Canopy","mn"
"1044_1","early","early",1044,2009,1,1,"lad_08_sd",0.704984350119716,"Canopy","sd"
"1045_1","early","early",1045,2015,1,2,"lad_01_mn",-5.65004561507024,"Understory","mn"
"1045_1","early","early",1045,2015,1,2,"lad_01_sd",1.17076871171749,"Understory","sd"
"1045_1","early","early",1045,2015,1,2,"lad_02_mn",-6.12783010026149,"Sub-canopy","mn"
"1045_1","early","early",1045,2015,1,2,"lad_02_sd",0.954761775975574,"Sub-canopy","sd"
"1045_1","early","early",1045,2015,1,2,"lad_08_mn",-6.68065669064841,"Canopy","mn"
"1045_1","early","early",1045,2015,1,2,"lad_08_sd",0.561718599392139,"Canopy","sd"
"1045_1","early","early",1045,2009,1,1,"lad_01_mn",-4.65480011146067,"Understory","mn"
"1045_1","early","early",1045,2009,1,1,"lad_01_sd",1.44750096461666,"Understory","sd"
"1045_1","early","early",1045,2009,1,1,"lad_02_mn",-4.61404311072342,"Sub-canopy","mn"
"1045_1","early","early",1045,2009,1,1,"lad_02_sd",1.02887798997501,"Sub-canopy","sd"
"1045_1","early","early",1045,2009,1,1,"lad_08_mn",-6.05768815318972,"Canopy","mn"
"1045_1","early","early",1045,2009,1,1,"lad_08_sd",0.847063239188907,"Canopy","sd"
"1046_1","late","late",1046,2015,1,2,"lad_01_mn",-3.89981093405989,"Understory","mn"
"1046_1","late","late",1046,2015,1,2,"lad_01_sd",1.65723026141789,"Understory","sd"
"1046_1","late","late",1046,2015,1,2,"lad_02_mn",-4.73548332079517,"Sub-canopy","mn"
"1046_1","late","late",1046,2015,1,2,"lad_02_sd",1.28105573952818,"Sub-canopy","sd"
"1046_1","late","late",1046,2015,1,2,"lad_08_mn",-5.29237143874367,"Canopy","mn"
"1046_1","late","late",1046,2015,1,2,"lad_08_sd",1.10615289280052,"Canopy","sd"
"1046_1","late","late",1046,2009,1,1,"lad_01_mn",-3.39131984445612,"Understory","mn"
"1046_1","late","late",1046,2009,1,1,"lad_01_sd",1.81527583598799,"Understory","sd"
"1046_1","late","late",1046,2009,1,1,"lad_02_mn",-3.81290367061712,"Sub-canopy","mn"
"1046_1","late","late",1046,2009,1,1,"lad_02_sd",1.24694082127177,"Sub-canopy","sd"
"1046_1","late","late",1046,2009,1,1,"lad_08_mn",-4.85829836464306,"Canopy","mn"
"1046_1","late","late",1046,2009,1,1,"lad_08_sd",1.12027087215176,"Canopy","sd"
"1047_1","early","early",1047,2009,1,1,"lad_01_mn",-2.90855971728361,"Understory","mn"
"1047_1","early","early",1047,2009,1,1,"lad_01_sd",1.40344407178456,"Understory","sd"
"1047_1","early","early",1047,2009,1,1,"lad_02_mn",-5.16175407386181,"Sub-canopy","mn"
"1047_1","early","early",1047,2009,1,1,"lad_02_sd",1.20768267557555,"Sub-canopy","sd"
"1047_1","early","early",1047,2009,1,1,"lad_08_mn",-6.36828007995821,"Canopy","mn"
"1047_1","early","early",1047,2009,1,1,"lad_08_sd",0.870237932502899,"Canopy","sd"
"1047_1","early","early",1047,2015,1,2,"lad_01_mn",-4.25611016558514,"Understory","mn"
"1047_1","early","early",1047,2015,1,2,"lad_01_sd",1.48820971788117,"Understory","sd"
"1047_1","early","early",1047,2015,1,2,"lad_02_mn",-6.3312802328402,"Sub-canopy","mn"
"1047_1","early","early",1047,2015,1,2,"lad_02_sd",0.952375808503011,"Sub-canopy","sd"
"1047_1","early","early",1047,2015,1,2,"lad_08_mn",-6.62360456629682,"Canopy","mn"
"1047_1","early","early",1047,2015,1,2,"lad_08_sd",0.664070089498686,"Canopy","sd"
"1048_1","late","late",1048,2015,1,2,"lad_01_mn",-4.30030467826795,"Understory","mn"
"1048_1","late","late",1048,2015,1,2,"lad_01_sd",2.12111363422066,"Understory","sd"
"1048_1","late","late",1048,2015,1,2,"lad_02_mn",-5.89987226994669,"Sub-canopy","mn"
"1048_1","late","late",1048,2015,1,2,"lad_02_sd",0.992452473341003,"Sub-canopy","sd"
"1048_1","late","late",1048,2015,1,2,"lad_08_mn",-6.120089675799,"Canopy","mn"
"1048_1","late","late",1048,2015,1,2,"lad_08_sd",1.11725852129715,"Canopy","sd"
"1048_1","late","late",1048,2009,1,1,"lad_01_mn",-4.23195778949555,"Understory","mn"
"1048_1","late","late",1048,2009,1,1,"lad_01_sd",1.88817747952214,"Understory","sd"
"1048_1","late","late",1048,2009,1,1,"lad_02_mn",-5.15357499583592,"Sub-canopy","mn"
"1048_1","late","late",1048,2009,1,1,"lad_02_sd",1.18301867023115,"Sub-canopy","sd"
"1048_1","late","late",1048,2009,1,1,"lad_08_mn",-5.64523858423438,"Canopy","mn"
"1048_1","late","late",1048,2009,1,1,"lad_08_sd",1.32038480878106,"Canopy","sd"
"1049_1","late","late",1049,2015,1,2,"lad_01_mn",-4.04860201885217,"Understory","mn"
"1049_1","late","late",1049,2015,1,2,"lad_01_sd",1.48298981602911,"Understory","sd"
"1049_1","late","late",1049,2015,1,2,"lad_02_mn",-4.99852296022183,"Sub-canopy","mn"
"1049_1","late","late",1049,2015,1,2,"lad_02_sd",1.06498203016702,"Sub-canopy","sd"
"1049_1","late","late",1049,2015,1,2,"lad_08_mn",-5.39493464774122,"Canopy","mn"
"1049_1","late","late",1049,2015,1,2,"lad_08_sd",1.09148307976429,"Canopy","sd"
"1049_1","late","late",1049,2009,1,1,"lad_01_mn",-3.70624141316744,"Understory","mn"
"1049_1","late","late",1049,2009,1,1,"lad_01_sd",1.82766011156475,"Understory","sd"
"1049_1","late","late",1049,2009,1,1,"lad_02_mn",-4.08306408342517,"Sub-canopy","mn"
"1049_1","late","late",1049,2009,1,1,"lad_02_sd",1.01114145568355,"Sub-canopy","sd"
"1049_1","late","late",1049,2009,1,1,"lad_08_mn",-4.40880437872907,"Canopy","mn"
"1049_1","late","late",1049,2009,1,1,"lad_08_sd",1.04684061453971,"Canopy","sd"
"105_0","suppressed","suppressed",105,2015,0,0,"lad_01_mn",-4.14084550134128,"Understory","mn"
"105_0","suppressed","suppressed",105,2015,0,0,"lad_01_sd",1.24116016027946,"Understory","sd"
"105_0","suppressed","suppressed",105,2015,0,0,"lad_02_mn",-2.98902036753069,"Sub-canopy","mn"
"105_0","suppressed","suppressed",105,2015,0,0,"lad_02_sd",0.744114135796627,"Sub-canopy","sd"
"105_0","suppressed","suppressed",105,2015,0,0,"lad_08_mn",-4.01862645998702,"Canopy","mn"
"105_0","suppressed","suppressed",105,2015,0,0,"lad_08_sd",0.637421923928447,"Canopy","sd"
"105_1","early","early-mid",105,2009,1,1,"lad_01_mn",-1.4142372120206,"Understory","mn"
"105_1","early","early-mid",105,2009,1,1,"lad_01_sd",0.610200524591172,"Understory","sd"
"105_1","early","early-mid",105,2009,1,1,"lad_02_mn",-3.68255867959881,"Sub-canopy","mn"
"105_1","early","early-mid",105,2009,1,1,"lad_02_sd",1.14342026676615,"Sub-canopy","sd"
"105_1","early","early-mid",105,2009,1,1,"lad_08_mn",-5.63648213876826,"Canopy","mn"
"105_1","early","early-mid",105,2009,1,1,"lad_08_sd",1.09271610149132,"Canopy","sd"
"1050_1","early","early",1050,2015,1,2,"lad_01_mn",-4.80916568605447,"Understory","mn"
"1050_1","early","early",1050,2015,1,2,"lad_01_sd",1.56437164169003,"Understory","sd"
"1050_1","early","early",1050,2015,1,2,"lad_02_mn",-6.58432005523017,"Sub-canopy","mn"
"1050_1","early","early",1050,2015,1,2,"lad_02_sd",0.411686636851176,"Sub-canopy","sd"
"1050_1","early","early",1050,2015,1,2,"lad_08_mn",-6.89955307499507,"Canopy","mn"
"1050_1","early","early",1050,2015,1,2,"lad_08_sd",0.050254176513034,"Canopy","sd"
"1050_1","early","early",1050,2009,1,1,"lad_01_mn",-3.28145895267499,"Understory","mn"
"1050_1","early","early",1050,2009,1,1,"lad_01_sd",1.12865278523048,"Understory","sd"
"1050_1","early","early",1050,2009,1,1,"lad_02_mn",-4.80419619541139,"Sub-canopy","mn"
"1050_1","early","early",1050,2009,1,1,"lad_02_sd",0.570228984136916,"Sub-canopy","sd"
"1050_1","early","early",1050,2009,1,1,"lad_08_mn",-6.58226850848193,"Canopy","mn"
"1050_1","early","early",1050,2009,1,1,"lad_08_sd",0.385539192201785,"Canopy","sd"
"1051_1","early","early",1051,2009,1,1,"lad_01_mn",-2.27026619884714,"Understory","mn"
"1051_1","early","early",1051,2009,1,1,"lad_01_sd",1.29887471995776,"Understory","sd"
"1051_1","early","early",1051,2009,1,1,"lad_02_mn",-4.62027527811255,"Sub-canopy","mn"
"1051_1","early","early",1051,2009,1,1,"lad_02_sd",0.634181796008001,"Sub-canopy","sd"
"1051_1","early","early",1051,2009,1,1,"lad_08_mn",-6.15768521011808,"Canopy","mn"
"1051_1","early","early",1051,2009,1,1,"lad_08_sd",0.628429656956165,"Canopy","sd"
"1051_1","early","early",1051,2015,1,2,"lad_01_mn",-3.14686329762345,"Understory","mn"
"1051_1","early","early",1051,2015,1,2,"lad_01_sd",1.5871683545144,"Understory","sd"
"1051_1","early","early",1051,2015,1,2,"lad_02_mn",-6.14517971327238,"Sub-canopy","mn"
